worker_id,worker_name,worker_profession,worker_experience,worker_rating,worker_number,worker_address,Latitude,Longitude
BD-0238,Vijay Pandey,Glazier,2.0,4.5,9288266024,"Armapur Estate, Kanpur",26.416129,80.311888
BD-0239,Deepak Pandey,Architect,10.0,4.8,9676507989,"Darshan Purwa, Kanpur",26.405453,80.27824
BD-0240,Imran Mishra,Painter,6.0,4.2,9919052425,"G.T. Road, Kanpur",26.464266,80.287691
BD-0241,Gaurav Srivastava,Architect,19.0,4.4,9791341557,"Barra 8, Kanpur",26.41612,80.281958
BD-0242,Sandeep Tripathi,Painter,14.0,4.4,9695111861,"Barra 8, Kanpur",26.395564,80.415051
BD-0243,Gaurav Tiwari,Roofer,3.0,4.7,9532807543,"Pandu Nagar, Kanpur",26.489391,80.29932
BD-0244,Ajay Mishra,Handyman,11.0,4.1,9642836393,"Pandu Nagar, Kanpur",26.473281,80.302789
BD-0245,Arjun Pal,HVAC Technician,18.0,4.7,9167366653,"Azad Nagar, Kanpur",26.465766,80.306932
BD-0246,Nikhil Tripathi,Flooring Installer,3.0,4.8,9143975042,"Ratan Lal Nagar, Kanpur",26.38544,80.381269
BD-0247,Nikhil Sharma,Tiler,1.0,4.3,9489812083,"Nayaganj, Kanpur",26.424746,80.257745
BD-0248,Gaurav Singh,Electrician,5.0,3.9,9961786778,"Ashok Nagar, Kanpur",26.436238,80.34736
BD-0249,Prakash Sharma,Landscaper,1.0,4.6,9037812219,"Mandhana, Kanpur",26.41044,80.334201
BD-0250,Ajay Maurya,Roofer,8.0,4.9,9442524088,"Kakadeo, Kanpur",26.463063,80.41132
BD-0251,Rohit Singh,Handyman,5.0,4.1,9779544008,"Chakeri, Kanpur",26.383131,80.369052
BD-0252,Prakash Singh,Painter,19.0,3.7,9737423701,"Nayaganj, Kanpur",26.410045,80.252821
BD-0253,Arjun Khan,General Contractor,13.0,3.8,9582094650,"Darshan Purwa, Kanpur",26.411594,80.406486
BD-0254,Nikhil Yadav,Structural Engineer,11.0,4.8,9640492936,"Ratan Lal Nagar, Kanpur",26.386156,80.314685
BD-0255,Gaurav Sharma,Drywaller,4.0,3.9,9172827336,"Barra 7, Kanpur",26.471807,80.340441
BD-0256,Naresh Khan,General Contractor,8.0,5.0,9075204243,"Fazal Ganj, Kanpur",26.416756,80.284081
BD-0257,Amit Tiwari,Welder,9.0,4.2,9485742540,"Barra 1, Kanpur",26.500993,80.294252
BD-0258,Salman Tiwari,Roofer,11.0,3.7,9041068406,"Barra 5, Kanpur",26.382894,80.305719
BD-0259,Manoj Tiwari,HVAC Technician,12.0,4.3,9982794878,"Harsh Nagar, Kanpur",26.514942,80.364874
BD-0260,Rohit Maurya,Flooring Installer,21.0,4.9,9178481992,"Barra 8, Kanpur",26.4235,80.253574
BD-0261,Ravi Srivastava,Carpenter,9.0,4.8,9301282008,"Sarvodaya Nagar, Kanpur",26.381911,80.269574
BD-0262,Imran Tiwari,Electrician,15.0,4.1,9509504106,"Panki, Kanpur",26.381597,80.338706
BD-0263,Ajay Tiwari,Architect,4.0,3.9,9679047391,"Yashoda Nagar, Kanpur",26.514023,80.273227
BD-0264,Arjun Singh,Painter,7.0,3.7,9184128966,"Jawahar Nagar, Kanpur",26.419334,80.416922
BD-0265,Imran Pandey,Mason,11.0,3.8,9506173060,"Darshan Purwa, Kanpur",26.487823,80.261229
BD-0266,Ankit Srivastava,HVAC Technician,5.0,5.0,9808487775,"Bithoor, Kanpur",26.420772,80.391761
BD-0267,Manoj Yadav,Architect,14.0,3.7,9146028814,"Arya Nagar, Kanpur",26.499502,80.295506
BD-0268,Gaurav Pandey,Architect,5.0,4.5,9253988588,"Swaroop Nagar, Kanpur",26.480197,80.358026
BD-0269,Vijay Mishra,Mason,19.0,4.1,9697908130,"Panki, Kanpur",26.476174,80.354489
BD-0270,Amit Verma,Plumber,17.0,4.7,9866704542,"Tilak Nagar, Kanpur",26.474147,80.417326
BD-0271,Ravi Srivastava,Structural Engineer,2.0,4.3,9004359344,"Becon Ganj, Kanpur",26.387619,80.296841
BD-0272,Deepak Sharma,Plumber,5.0,4.5,9541160247,"Kidwai Nagar, Kanpur",26.48614,80.315875
BD-0273,Imran Mishra,Welder,4.0,4.3,9248301164,"Shastri Nagar, Kanpur",26.49078,80.358582
BD-0274,Ankit Tiwari,Roofer,19.0,4.5,9895308572,"Panki, Kanpur",26.519489,80.374131
BD-0275,Prakash Gupta,Landscaper,18.0,4.0,9665585330,"General Ganj, Kanpur",26.478541,80.384409
BD-0276,Sandeep Singh,Flooring Installer,21.0,4.2,9961942319,"Becon Ganj, Kanpur",26.420965,80.384934
BD-0277,Gaurav Pandey,Electrician,20.0,4.6,9213580839,"Barra 4, Kanpur",26.484277,80.308835
BD-0278,Vijay Gupta,Architect,11.0,4.7,9212563781,"Azad Nagar, Kanpur",26.431142,80.333758
BD-0279,Gaurav Khan,Tiler,16.0,4.7,9517673408,"Yashoda Nagar, Kanpur",26.395696,80.406769
BD-0280,Ankit Gupta,Plumber,1.0,4.3,9171623647,"Harjinder Nagar, Kanpur",26.461003,80.259339
BD-0281,Vijay Sharma,Roofer,7.0,4.2,9333254268,"Kidwai Nagar, Kanpur",26.415428,80.266116
BD-0282,Ajay Srivastava,Architect,21.0,3.9,9126962336,"Ganga Barrage, Kanpur",26.502488,80.419311
BD-0283,Gaurav Singh,Civil Engineer,6.0,3.8,9549802111,"Kalyanpur, Kanpur",26.464182,80.281341
BD-0284,Rahul Mishra,Tiler,8.0,3.6,9280927926,"Arya Nagar, Kanpur",26.507972,80.281064
BD-0285,Nikhil Verma,Electrician,17.0,4.0,9430497052,"Civil Lines, Kanpur",26.476779,80.333384
BD-0286,Rohit Pandey,Welder,19.0,3.9,9653075918,"Bithoor, Kanpur",26.407299,80.397726
BD-0287,Arjun Sharma,Handyman,11.0,4.6,9970729309,"Panki, Kanpur",26.394582,80.386299
BD-0288,Rohit Srivastava,Electrician,16.0,3.9,9607656429,"Naubasta, Kanpur",26.458002,80.419672
BD-0289,Salman Maurya,Mason,7.0,3.8,9132250603,"Naubasta, Kanpur",26.385856,80.329734
BD-0290,Vijay Tiwari,Architect,10.0,4.2,9894562123,"Birhana Road, Kanpur",26.459212,80.361716
BD-0291,Nikhil Maurya,Landscaper,5.0,4.1,9374396682,"Kakadeo, Kanpur",26.518235,80.346006
BD-0292,Manoj Yadav,Mason,10.0,4.3,9404965254,"Vishnupuri, Kanpur",26.462587,80.306885
BD-0293,Amit Tiwari,Civil Engineer,1.0,3.7,9700438998,"Becon Ganj, Kanpur",26.454755,80.301163
BD-0294,Imran Mishra,Mason,18.0,4.4,9126897296,"Harsh Nagar, Kanpur",26.415182,80.304511
BD-0295,Amit Tiwari,HVAC Technician,9.0,4.4,9010238703,"Swaroop Nagar, Kanpur",26.420008,80.279233
BD-0296,Vikas Gupta,Tiler,9.0,4.2,9395273308,"Darshan Purwa, Kanpur",26.451998,80.252887
BD-0297,Vikas Pal,HVAC Technician,13.0,4.1,9511269581,"Barra 6, Kanpur",26.490008,80.330537
BD-0298,Nikhil Srivastava,Roofer,6.0,4.0,9266248976,"Yashoda Nagar, Kanpur",26.393414,80.282205
BD-0299,Imran Srivastava,Flooring Installer,12.0,3.7,9620765570,"Mandhana, Kanpur",26.506912,80.279817
BD-0300,Salman Gupta,Mason,10.0,4.6,9916964416,"Chakeri, Kanpur",26.468798,80.345363
BD-0301,Deepak Mishra,Tiler,8.0,4.5,9950687377,"Shastri Nagar, Kanpur",26.516868,80.37537
BD-0302,Prakash Pandey,HVAC Technician,16.0,4.2,9409030150,"Birhana Road, Kanpur",26.387127,80.250961
BD-0303,Arjun Sharma,Plumber,14.0,4.3,9478505736,"Eldeco Colony, Kanpur",26.488558,80.315668
BD-0304,Vikas Tripathi,Tiler,15.0,3.7,9534605755,"Barra 5, Kanpur",26.406891,80.29883
BD-0305,Sandeep Gupta,Landscaper,18.0,4.5,9596730040,"Chakeri, Kanpur",26.400073,80.279762
BD-0306,Deepak Pal,Civil Engineer,9.0,4.9,9717020509,"Jajmau, Kanpur",26.512635,80.316565
BD-0307,Nikhil Yadav,Plumber,11.0,3.9,9174675745,"Sarvodaya Nagar, Kanpur",26.401232,80.410241
BD-0308,Amit Yadav,Flooring Installer,9.0,4.0,9869834545,"Armapur Estate, Kanpur",26.480013,80.293576
BD-0309,Naresh Gupta,Drywaller,7.0,3.8,9688065138,"Lal Bangla, Kanpur",26.408684,80.325861
BD-0310,Rahul Gupta,Welder,21.0,4.0,9042339419,"Kalyanpur, Kanpur",26.496227,80.268029
BD-0311,Vikas Sharma,Civil Engineer,21.0,4.1,9916227489,"Vikas Nagar, Kanpur",26.453778,80.382476
BD-0312,Naresh Tiwari,General Contractor,12.0,4.1,9251672973,"Panki, Kanpur",26.501605,80.376843
BD-0313,Ankit Yadav,Mason,12.0,4.2,9160576400,"Shastri Nagar, Kanpur",26.428508,80.297529
BD-0314,Nikhil Singh,Civil Engineer,15.0,4.1,9370585908,"Barra 5, Kanpur",26.49844,80.259756
BD-0315,Deepak Pal,Tiler,2.0,3.6,9320574338,"Ratan Lal Nagar, Kanpur",26.49737,80.402716
BD-0316,Imran Pal,Tiler,12.0,4.8,9408066304,"Barra 3, Kanpur",26.384215,80.273169
BD-0317,Deepak Yadav,Electrician,22.0,4.3,9625495711,"Civil Lines, Kanpur",26.437586,80.384328
BD-0318,Rahul Tiwari,Landscaper,8.0,3.7,9237484848,"Nawabganj, Kanpur",26.490754,80.289914
BD-0319,Nikhil Tiwari,Painter,7.0,3.7,9526691918,"Govind Nagar, Kanpur",26.392132,80.390739
BD-0320,Nikhil Khan,Civil Engineer,15.0,3.9,9035428310,"Kakadeo, Kanpur",26.486737,80.345039
BD-0321,Manoj Pandey,Welder,8.0,4.4,9014378756,"Yashoda Nagar, Kanpur",26.477222,80.322873
BD-0322,Nikhil Verma,Welder,14.0,4.9,9589715872,"Bhauti, Kanpur",26.416163,80.38417
BD-0323,Arjun Khan,General Contractor,13.0,4.2,9568032992,"Barra 8, Kanpur",26.408517,80.284452
BD-0324,Arjun Gupta,Civil Engineer,20.0,4.1,9706108282,"Pandu Nagar, Kanpur",26.434202,80.314168
BD-0325,Rahul Gupta,Mason,1.0,4.4,9102206100,"Civil Lines, Kanpur",26.455797,80.30442
BD-0326,Vikas Maurya,Painter,3.0,3.9,9280915083,"Barra 3, Kanpur",26.471641,80.338615
BD-0327,Prakash Srivastava,Drywaller,12.0,5.0,9524904022,"Kalpi Road, Kanpur",26.384494,80.30812
BD-0328,Vikas Gupta,Tiler,8.0,4.7,9523382605,"Mall Road, Kanpur",26.438073,80.284026
BD-0329,Ankit Verma,Mason,3.0,4.0,9175012968,"Bhauti, Kanpur",26.507961,80.317921
BD-0330,Vikas Tiwari,Roofer,11.0,4.9,9589370984,"Barra 7, Kanpur",26.476272,80.369179
BD-0331,Manoj Gupta,Carpenter,15.0,4.1,9461255441,"Kakadeo, Kanpur",26.426238,80.418483
BD-0332,Deepak Tripathi,General Contractor,17.0,4.0,9778047386,"Nawabganj, Kanpur",26.424646,80.398548
BD-0333,Imran Maurya,Civil Engineer,10.0,4.5,9398880548,"Shyam Nagar, Kanpur",26.418108,80.297489
BD-0334,Vikas Mishra,Welder,10.0,3.9,9858204550,"Sarvodaya Nagar, Kanpur",26.443489,80.418579
BD-0335,Imran Srivastava,Welder,4.0,4.3,9249439080,"Indira Nagar, Kanpur",26.387414,80.274972
BD-0336,Sandeep Khan,Glazier,2.0,4.1,9223317406,"Arya Nagar, Kanpur",26.478773,80.329509
BD-0337,Rohit Srivastava,Carpenter,5.0,3.8,9168727421,"Jawahar Nagar, Kanpur",26.38544,80.33334
BD-0338,Nikhil Mishra,Structural Engineer,9.0,3.6,9092337835,"Eldeco Colony, Kanpur",26.387539,80.302813
BD-0339,Amit Pal,Handyman,15.0,4.0,9016355250,"Kalpi Road, Kanpur",26.449737,80.344424
BD-0340,Rohit Maurya,Mason,20.0,4.1,9663207567,"Barra 1, Kanpur",26.409524,80.333399
BD-0341,Prakash Pal,Architect,6.0,4.2,9027405325,"Barra 1, Kanpur",26.475066,80.315882
BD-0342,Arjun Pal,Construction Laborer,20.0,3.8,9631275766,"Jawahar Nagar, Kanpur",26.460512,80.289013
BD-0343,Ajay Tripathi,Tiler,1.0,4.7,9060781306,"Lal Bangla, Kanpur",26.448077,80.418217
BD-0344,Naresh Srivastava,Tiler,16.0,4.0,9869524888,"Nayaganj, Kanpur",26.478099,80.273844
BD-0345,Manoj Verma,General Contractor,21.0,5.0,9942234717,"Bithoor, Kanpur",26.482575,80.389063
BD-0346,Vijay Mishra,Electrician,9.0,3.6,9955255646,"Darshan Purwa, Kanpur",26.458647,80.366636
BD-0347,Arjun Khan,Construction Laborer,11.0,3.9,9744517846,"Bithoor, Kanpur",26.514146,80.381395
BD-0348,Ankit Mishra,Construction Laborer,2.0,4.1,9332275251,"Armapur Estate, Kanpur",26.493725,80.315214
BD-0349,Gaurav Gupta,Handyman,7.0,4.3,9363993727,"Barra 2, Kanpur",26.385605,80.283578
BD-0350,Salman Verma,Tiler,13.0,4.4,9260415715,"Barra 5, Kanpur",26.506935,80.33461
BD-0351,Vijay Mishra,Glazier,14.0,4.8,9864432822,"Armapur Estate, Kanpur",26.426719,80.329619
BD-0352,Naresh Yadav,HVAC Technician,14.0,3.7,9750137872,"Swaroop Nagar, Kanpur",26.489105,80.373468
BD-0353,Amit Khan,Structural Engineer,8.0,4.7,9995942213,"Azad Nagar, Kanpur",26.43041,80.38611
BD-0354,Vijay Verma,Construction Laborer,12.0,4.4,9098506467,"Nawabganj, Kanpur",26.464062,80.382928
BD-0355,Ajay Srivastava,Painter,3.0,4.5,9603066791,"Shastri Nagar, Kanpur",26.443755,80.388529
BD-0356,Manoj Tiwari,Tiler,8.0,4.7,9228693164,"Kalpi Road, Kanpur",26.452826,80.386593
BD-0357,Rahul Singh,Architect,3.0,4.0,9180864511,"Eldeco Colony, Kanpur",26.447937,80.409829
BD-0358,Deepak Singh,Welder,2.0,4.6,9060388484,"Dada Nagar, Kanpur",26.385688,80.25516
BD-0359,Gaurav Gupta,Drywaller,4.0,3.6,9290495293,"Arya Nagar, Kanpur",26.398653,80.263465
BD-0360,Arjun Singh,Plumber,17.0,3.8,9387248211,"Kakadeo, Kanpur",26.410586,80.349378
BD-0361,Deepak Sharma,Glazier,20.0,5.0,9282577999,"Mandhana, Kanpur",26.500237,80.418768
BD-0362,Vijay Srivastava,Electrician,10.0,4.6,9228761714,"Barra 4, Kanpur",26.391608,80.314835
BD-0363,Ankit Mishra,Structural Engineer,20.0,3.7,9308575418,"Kalyanpur, Kanpur",26.407552,80.408852
BD-0364,Ravi Pal,Civil Engineer,12.0,4.9,9280859057,"Ashok Nagar, Kanpur",26.499404,80.356586
BD-0365,Deepak Pal,Glazier,16.0,3.6,9126269773,"Bhauti, Kanpur",26.401822,80.369078
BD-0366,Vijay Srivastava,Architect,6.0,4.9,9673184738,"Kalpi Road, Kanpur",26.423035,80.260799
BD-0367,Prakash Pal,Landscaper,1.0,4.0,9630750768,"Ganga Barrage, Kanpur",26.436785,80.269289
BD-0368,Manoj Mishra,Flooring Installer,3.0,3.9,9631480637,"Kakadeo, Kanpur",26.404004,80.392559
BD-0369,Nikhil Maurya,Landscaper,10.0,4.8,9761036084,"Darshan Purwa, Kanpur",26.39673,80.341027
BD-0370,Naresh Gupta,Plumber,5.0,4.9,9972758853,"Pandu Nagar, Kanpur",26.413981,80.293555
BD-0371,Ravi Srivastava,Flooring Installer,22.0,4.2,9833714367,"Bhauti, Kanpur",26.511053,80.302218
BD-0372,Manoj Verma,General Contractor,12.0,4.6,9166495619,"Indira Nagar, Kanpur",26.456653,80.302619
BD-0373,Prakash Gupta,Civil Engineer,17.0,4.6,9279397817,"Barra 4, Kanpur",26.497155,80.28729
BD-0374,Rahul Khan,Drywaller,15.0,4.9,9594786139,"Vikas Nagar, Kanpur",26.45057,80.300208
BD-0375,Imran Pandey,Architect,12.0,3.7,9043621356,"Dada Nagar, Kanpur",26.501453,80.418411
BD-0376,Ajay Srivastava,Architect,22.0,4.4,9432688113,"Shastri Nagar, Kanpur",26.433096,80.299824
BD-0377,Arjun Tripathi,Painter,9.0,3.7,9605594701,"Chakeri, Kanpur",26.383755,80.400778
BD-0378,Vijay Khan,Welder,11.0,4.8,9423008084,"Kalpi Road, Kanpur",26.411057,80.416701
BD-0379,Deepak Gupta,Structural Engineer,1.0,4.6,9721621612,"Lajpat Nagar, Kanpur",26.417735,80.295334
BD-0380,Rohit Mishra,Roofer,16.0,4.0,9671970961,"Darshan Purwa, Kanpur",26.382257,80.301906
BD-0381,Vijay Srivastava,Welder,18.0,3.7,9175671497,"Barra 2, Kanpur",26.515752,80.271559
BD-0382,Arjun Sharma,Plumber,1.0,4.7,9144014529,"Barra 6, Kanpur",26.443146,80.292547
BD-0383,Amit Gupta,Glazier,18.0,3.8,9223209241,"Mandhana, Kanpur",26.406351,80.354475
BD-0384,Naresh Gupta,Construction Laborer,11.0,4.5,9792917482,"Vishnupuri, Kanpur",26.385192,80.366225
BD-0385,Ajay Mishra,Architect,14.0,4.0,9061945051,"Panki, Kanpur",26.451083,80.317374
BD-0386,Imran Tripathi,Drywaller,1.0,3.8,9887049199,"Dada Nagar, Kanpur",26.437842,80.26435
BD-0387,Ravi Pandey,Roofer,22.0,4.8,9461471994,"Ratan Lal Nagar, Kanpur",26.41442,80.296465
BD-0388,Arjun Singh,General Contractor,21.0,4.9,9447648916,"Tilak Nagar, Kanpur",26.452303,80.405239
BD-0389,Naresh Tiwari,Plumber,16.0,4.0,9765215127,"Pandu Nagar, Kanpur",26.455684,80.298222
BD-0390,Imran Pandey,Landscaper,14.0,4.2,9022763001,"Lajpat Nagar, Kanpur",26.502466,80.372896
BD-0391,Ravi Yadav,Landscaper,13.0,3.9,9598397296,"Pandu Nagar, Kanpur",26.409465,80.336075
BD-0392,Salman Singh,Tiler,22.0,4.6,9661735406,"Nayaganj, Kanpur",26.435514,80.268722
BD-0393,Manoj Verma,Structural Engineer,18.0,3.8,9559143920,"Indira Nagar, Kanpur",26.393222,80.302367
BD-0394,Amit Pandey,Plumber,5.0,4.0,9579376129,"Shyam Nagar, Kanpur",26.410942,80.363886
BD-0395,Manoj Pandey,Carpenter,3.0,4.3,9948148769,"Nayaganj, Kanpur",26.440708,80.408075
BD-0396,Vijay Gupta,Structural Engineer,10.0,4.8,9172698563,"Vikas Nagar, Kanpur",26.471987,80.41489
BD-0397,Vikas Srivastava,Tiler,3.0,4.6,9624878049,"Civil Lines, Kanpur",26.39698,80.381956
BD-0398,Rohit Maurya,Carpenter,14.0,4.2,9789798012,"Swaroop Nagar, Kanpur",26.417542,80.396387
BD-0399,Salman Pal,Carpenter,2.0,4.3,9819542738,"Barra 1, Kanpur",26.417865,80.275047
BD-0400,Deepak Sharma,Carpenter,2.0,3.8,9739125754,"Fazal Ganj, Kanpur",26.485616,80.417982
BD-0401,Manoj Verma,HVAC Technician,2.0,4.6,9532116333,"Kakadeo, Kanpur",26.482655,80.272128
BD-0402,Ravi Verma,Handyman,1.0,4.2,9106727931,"Ganga Barrage, Kanpur",26.42248,80.279168
BD-0403,Rahul Pandey,Construction Laborer,18.0,4.3,9116538276,"Darshan Purwa, Kanpur",26.451852,80.298839
BD-0404,Sandeep Singh,Construction Laborer,10.0,4.2,9688240105,"Harsh Nagar, Kanpur",26.397539,80.317147
BD-0405,Vijay Mishra,Glazier,13.0,4.5,9741112681,"Kidwai Nagar, Kanpur",26.418016,80.255539
BD-0406,Deepak Singh,Electrician,16.0,4.8,9901752620,"Indira Nagar, Kanpur",26.392858,80.413516
BD-0407,Rohit Pandey,General Contractor,2.0,3.7,9709068121,"Nawabganj, Kanpur",26.406416,80.30934
BD-0408,Arjun Sharma,Landscaper,11.0,4.0,9404626880,"Barra 1, Kanpur",26.453874,80.409167
BD-0409,Sandeep Pandey,Mason,9.0,4.9,9176547143,"Naubasta, Kanpur",26.456341,80.368885
BD-0410,Prakash Mishra,Tiler,18.0,4.7,9341168865,"Barra 4, Kanpur",26.400087,80.39402
BD-0411,Rahul Sharma,Roofer,6.0,3.9,9078402993,"Harjinder Nagar, Kanpur",26.424474,80.38368
BD-0412,Deepak Sharma,Architect,2.0,4.2,9141917536,"Juhi, Kanpur",26.436183,80.319898
BD-0413,Rohit Mishra,Plumber,17.0,4.3,9074980527,"Chunni Ganj, Kanpur",26.519452,80.300975
BD-0414,Manoj Pandey,Architect,12.0,4.5,9325212505,"Jajmau, Kanpur",26.446613,80.291347
BD-0415,Nikhil Sharma,Architect,19.0,4.6,9204015640,"Shastri Nagar, Kanpur",26.384836,80.258132
BD-0416,Salman Pandey,Drywaller,19.0,4.2,9985047121,"Pandu Nagar, Kanpur",26.48077,80.350348
BD-0417,Prakash Srivastava,Structural Engineer,19.0,4.9,9785106233,"Barra 5, Kanpur",26.427901,80.267704
BD-0418,Sandeep Singh,Welder,3.0,3.6,9363025746,"Swaroop Nagar, Kanpur",26.510628,80.319174
BD-0419,Ravi Maurya,Welder,10.0,3.7,9142695983,"Indira Nagar, Kanpur",26.518062,80.266193
BD-0420,Rahul Tiwari,Painter,15.0,3.9,9951923980,"Indira Nagar, Kanpur",26.447644,80.319099
BD-0421,Gaurav Yadav,Carpenter,5.0,3.8,9531648326,"Nayaganj, Kanpur",26.48454,80.365525
BD-0422,Vikas Maurya,Painter,20.0,3.9,9695827365,"Barra 3, Kanpur",26.476347,80.266045
BD-0423,Deepak Mishra,Carpenter,10.0,3.8,9745304232,"Yashoda Nagar, Kanpur",26.440112,80.273558
BD-0424,Vijay Singh,Structural Engineer,4.0,4.7,9068240591,"Harjinder Nagar, Kanpur",26.463011,80.311202
BD-0425,Salman Srivastava,General Contractor,5.0,3.9,9574436515,"Becon Ganj, Kanpur",26.468613,80.269375
BD-0426,Gaurav Maurya,Welder,5.0,4.9,9189999097,"Azad Nagar, Kanpur",26.51988,80.360231
BD-0427,Salman Srivastava,Welder,11.0,4.6,9836992982,"Tilak Nagar, Kanpur",26.40816,80.399884
BD-0428,Gaurav Pal,Glazier,16.0,3.9,9441698241,"Civil Lines, Kanpur",26.391088,80.363908
BD-0429,Sandeep Tiwari,Plumber,16.0,4.2,9195333485,"Vikas Nagar, Kanpur",26.457949,80.398224
BD-0430,Sandeep Verma,Painter,3.0,4.3,9784588965,"General Ganj, Kanpur",26.445963,80.341537
BD-0431,Prakash Maurya,Roofer,15.0,4.9,9888636304,"Arya Nagar, Kanpur",26.395184,80.411466
BD-0432,Nikhil Mishra,HVAC Technician,9.0,4.7,9823798391,"Nawabganj, Kanpur",26.396473,80.298609
BD-0433,Sandeep Maurya,Carpenter,6.0,3.9,9007319565,"Civil Lines, Kanpur",26.510892,80.283943
BD-0434,Sandeep Gupta,Carpenter,7.0,4.1,9602127261,"Barra 5, Kanpur",26.460269,80.316698
BD-0435,Prakash Pandey,Roofer,17.0,4.3,9747229744,"Swaroop Nagar, Kanpur",26.436608,80.375301
BD-0436,Gaurav Sharma,Glazier,10.0,4.9,9896600722,"Chakeri, Kanpur",26.425643,80.335624
BD-0437,Deepak Singh,Glazier,17.0,4.3,9127056532,"Jajmau, Kanpur",26.503826,80.258941
BD-0438,Imran Mishra,Mason,4.0,4.7,9456879404,"Indira Nagar, Kanpur",26.417655,80.267411
BD-0439,Salman Maurya,Electrician,14.0,5.0,9969629987,"Yashoda Nagar, Kanpur",26.40365,80.307622
BD-0440,Imran Pal,Handyman,12.0,4.6,9810680465,"Ratan Lal Nagar, Kanpur",26.433782,80.368272
BD-0441,Ravi Singh,Carpenter,4.0,4.4,9814542658,"Ratan Lal Nagar, Kanpur",26.50256,80.283529
BD-0442,Amit Tripathi,Handyman,14.0,4.1,9681503426,"Jawahar Nagar, Kanpur",26.470741,80.292163
BD-0443,Gaurav Pandey,Welder,16.0,4.1,9315120525,"Barra 2, Kanpur",26.473433,80.264808
BD-0444,Ravi Khan,Flooring Installer,19.0,4.5,9053209125,"Indira Nagar, Kanpur",26.51872,80.306813
BD-0445,Salman Srivastava,Electrician,2.0,3.6,9075329926,"Ashok Nagar, Kanpur",26.382,80.273151
BD-0446,Sandeep Yadav,Tiler,22.0,4.3,9437355562,"Harsh Nagar, Kanpur",26.517507,80.27547
BD-0447,Deepak Srivastava,Flooring Installer,3.0,4.1,9153107951,"Barra 4, Kanpur",26.461099,80.341154
BD-0448,Naresh Mishra,Tiler,19.0,4.6,9095263649,"Armapur Estate, Kanpur",26.415499,80.313272
BD-0449,Ajay Sharma,Welder,12.0,4.4,9431019800,"Barra 7, Kanpur",26.460767,80.327638
BD-0450,Amit Pal,Drywaller,4.0,4.2,9550407638,"Barra 7, Kanpur",26.427008,80.274033
BD-0451,Gaurav Verma,Handyman,10.0,4.5,9268805190,"Eldeco Colony, Kanpur",26.428033,80.318215
BD-0452,Ankit Singh,Architect,3.0,4.9,9730274404,"Ganga Barrage, Kanpur",26.494754,80.354443
BD-0453,Salman Maurya,Construction Laborer,12.0,4.8,9486824356,"Lajpat Nagar, Kanpur",26.513176,80.295847
BD-0454,Gaurav Yadav,Painter,3.0,4.1,9769824751,"Kalpi Road, Kanpur",26.466661,80.416019
BD-0455,Imran Srivastava,Carpenter,18.0,4.7,9800556935,"Jajmau, Kanpur",26.440747,80.39036
BD-0456,Sandeep Tiwari,Flooring Installer,14.0,4.8,9889199905,"Saket Nagar, Kanpur",26.478142,80.366974
BD-0457,Sandeep Pandey,Welder,16.0,3.8,9015196839,"Jajmau, Kanpur",26.38119,80.257445
BD-0458,Nikhil Srivastava,Civil Engineer,2.0,3.8,9881542247,"Lajpat Nagar, Kanpur",26.381562,80.286794
BD-0459,Arjun Pandey,General Contractor,3.0,4.2,9508166160,"Lajpat Nagar, Kanpur",26.421633,80.413681
BD-0460,Prakash Mishra,Civil Engineer,10.0,4.7,9575269802,"Kalyanpur, Kanpur",26.443397,80.341958
BD-0461,Rahul Yadav,Plumber,21.0,3.8,9600998938,"Dada Nagar, Kanpur",26.500371,80.304306
BD-0462,Imran Tiwari,Painter,5.0,3.7,9149356499,"Shastri Nagar, Kanpur",26.457084,80.369686
BD-0463,Vikas Mishra,Handyman,8.0,4.0,9743739416,"Barra 6, Kanpur",26.425542,80.282859
BD-0464,Amit Singh,Handyman,11.0,4.6,9871571172,"Naubasta, Kanpur",26.420541,80.333792
BD-0465,Salman Srivastava,Welder,7.0,4.1,9425826233,"Eldeco Colony, Kanpur",26.512467,80.40382
BD-0466,Arjun Srivastava,Roofer,11.0,4.1,9726276306,"Azad Nagar, Kanpur",26.415092,80.326823
BD-0467,Imran Maurya,Flooring Installer,13.0,4.1,9307191510,"Kalpi Road, Kanpur",26.387174,80.313894
BD-0468,Imran Srivastava,Mason,11.0,3.8,9042270549,"Lajpat Nagar, Kanpur",26.511516,80.310942
BD-0469,Vikas Sharma,Roofer,1.0,4.9,9618610521,"Vishnupuri, Kanpur",26.512548,80.25859
BD-0470,Naresh Yadav,Flooring Installer,14.0,3.9,9834266939,"Ganga Barrage, Kanpur",26.449893,80.392874
BD-0471,Rahul Mishra,Architect,11.0,4.0,9182197872,"Indira Nagar, Kanpur",26.495863,80.419478
BD-0472,Salman Mishra,Handyman,11.0,4.5,9688384591,"General Ganj, Kanpur",26.462448,80.403229
BD-0473,Ravi Tiwari,Structural Engineer,20.0,4.7,9718753748,"Indira Nagar, Kanpur",26.505788,80.374823
BD-0474,Imran Singh,Civil Engineer,10.0,4.6,9516149907,"Govind Nagar, Kanpur",26.480595,80.289733
BD-0475,Ajay Singh,Painter,16.0,3.7,9044790768,"Yashoda Nagar, Kanpur",26.437423,80.296829
